"countryname","country","election","pec","party1","party2","threshold","incompatibility","polarization","average_magnitude","seatshare1","seatshare2","seatlag1","seatlag2","per_vote1","per_vote2","votelag1","votelag2","in_govt2","in_govt1","enep","twoparty","ident","caseID","iso3","edate","year","electionId","pecId","party1Name","party1Fam","party2Name","party2Fam","sameFamily","party1pos","party2pos","govCoalition","distance","enep2","polarization2"
"Sweden",19,520921,0,11620,11420,8.39999961853027,24.7999992370605,44.4000015258789,8.21000003814697,0.129999995231628,0.25,0.100000001490116,0.25,14.3699998855591,24.4400005340576,12.3400001525879,6.30999994277954,0,0,3.27999997138977,NA,19520920,6,752,1952-09-21,1952,"752.1952-09-21",1162011420,"Right Party",60,"FP People<U+0092>s Party",40,0,0.288414031267166,1.18625497817993,1,0.897840946912766,3.26968720756725,0.799684317550304
"Sweden",19,520921,0,11810,11220,8.39999961853027,29.5,44.4000015258789,8.21000003814697,0.109999999403954,0.129999995231628,0.129999995231628,0.0299999993294477,10.7399997711182,4.34000015258789,12.3900003433228,12.3400001525879,0,1,3.27999997138977,NA,19520920,7,752,1952-09-21,1952,"752.1952-09-21",1181011220,"Agrarian Party",80,"SKP Communist Party of Sweden",20,0,2.78726768493652,40.9062767028809,0,38.1190090179443,3.26968720756725,0.799684317550304
"Sweden",19,520921,1,11810,11320,8.39999961853027,39.7000007629395,44.4000015258789,8.21000003814697,0.109999999403954,0.0199999995529652,0.129999995231628,0.490000009536743,10.7399997711182,14.3699998855591,12.3900003433228,6.30999994277954,0,1,3.27999997138977,1,19520920,8,752,1952-09-21,1952,"752.1952-09-21",1181011320,"Agrarian Party",80,"SAP Social Democratic Labour Party",30,0,2.78726768493652,2.583247423172,0,0.204020261764526,3.26968720756725,0.799684317550304
"Sweden",19,520921,0,11810,11420,8.39999961853027,41.9000015258789,44.4000015258789,8.21000003814697,0.109999999403954,0.25,0.129999995231628,0.25,10.7399997711182,24.4400005340576,12.3900003433228,22.75,0,1,3.27999997138977,NA,19520920,9,752,1952-09-21,1952,"752.1952-09-21",1181011420,"Agrarian Party",80,"FP People<U+0092>s Party",40,0,2.78726768493652,1.18625497817993,0,1.60101270675659,3.26968720756725,0.799684317550304
"Sweden",19,520921,0,11810,11620,8.39999961853027,14.8999996185303,44.4000015258789,8.21000003814697,0.109999999403954,0.479999989271164,0.129999995231628,0.100000001490116,10.7399997711182,46.0499992370605,12.3900003433228,46.1300010681152,1,1,3.27999997138977,NA,19520920,10,752,1952-09-21,1952,"752.1952-09-21",1181011620,"Agrarian Party",80,"Right Party",60,0,2.78726768493652,0.288414031267166,1,2.49885365366936,3.26968720756725,0.799684317550304
"Sweden",19,560926,0,11320,11220,8.39999961853027,2,26.8999996185303,8.25,0.46000000834465,0.0299999993294477,0.479999989271164,0.0199999995529652,44.5800018310547,5,46.0499992370605,4.34000015258789,0,1,3.36999988555908,NA,19560926,1,752,1956-09-26,1956,"752.1956-09-26",1132011220,"SAP Social Democratic Labour Party",30,"SKP Communist Party of Sweden",20,0,3.09087133407593,13.4475526809692,0,10.3566813468933,3.37696943485547,0.255208423046464
"Sweden",19,560926,0,11420,11220,8.39999961853027,28.8999996185303,26.8999996185303,8.25,0.25,0.0299999993294477,0.25,0.0199999995529652,23.8099994659424,5,24.4400005340576,4.34000015258789,0,0,3.36999988555908,NA,19560926,2,752,1956-09-26,1956,"752.1956-09-26",1142011220,"FP People<U+0092>s Party",40,"SKP Communist Party of Sweden",20,0,2.88078808784485,13.4475526809692,1,10.5667645931244,3.37696943485547,0.255208423046464
"Sweden",19,560926,0,11420,11320,8.39999961853027,26.8999996185303,26.8999996185303,8.25,0.25,0.46000000834465,0.25,0.479999989271164,23.8099994659424,44.5800018310547,24.4400005340576,46.0499992370605,1,0,3.36999988555908,NA,19560926,3,752,1956-09-26,1956,"752.1956-09-26",1142011320,"FP People<U+0092>s Party",40,"SAP Social Democratic Labour Party",30,0,2.88078808784485,3.09087133407593,0,0.210083246231079,3.37696943485547,0.255208423046464
"Sweden",19,560926,0,11620,11220,8.39999961853027,97.9000015258789,26.8999996185303,8.25,0.180000007152557,0.25,0.129999995231628,0.0199999995529652,17.1100006103516,44.5800018310547,14.3699998855591,24.4400005340576,1,0,3.36999988555908,NA,19560926,4,752,1956-09-26,1956,"752.1956-09-26",1162011220,"Right Party",60,"SKP Communist Party of Sweden",20,0,0.53742903470993,13.4475526809692,0,12.9101236462593,3.37696943485547,0.255208423046464
"Sweden",19,560926,0,11620,11320,8.39999961853027,99.9000015258789,26.8999996185303,8.25,0.180000007152557,0.0299999993294477,0.129999995231628,0.479999989271164,17.1100006103516,5,14.3699998855591,46.0499992370605,0,0,3.36999988555908,NA,19560926,5,752,1956-09-26,1956,"752.1956-09-26",1162011320,"Right Party",60,"SAP Social Democratic Labour Party",30,0,0.53742903470993,3.09087133407593,1,2.553442299366,3.37696943485547,0.255208423046464
"Sweden",19,560926,0,11620,11420,8.39999961853027,71,26.8999996185303,8.25,0.180000007152557,0.46000000834465,0.129999995231628,0.25,17.1100006103516,23.8099994659424,14.3699998855591,4.34000015258789,0,0,3.36999988555908,NA,19560926,6,752,1956-09-26,1956,"752.1956-09-26",1162011420,"Right Party",60,"FP People<U+0092>s Party",40,0,0.53742903470993,2.88078808784485,1,2.34335905313492,3.37696943485547,0.255208423046464
"Sweden",19,560926,0,11810,11220,8.39999961853027,46,26.8999996185303,8.25,0.0799999982118607,0.46000000834465,0.109999999403954,0.0199999995529652,9.44999980926514,5,10.7399997711182,4.34000015258789,0,1,3.36999988555908,NA,19560926,7,752,1956-09-26,1956,"752.1956-09-26",1181011220,"Agrarian Party",80,"SKP Communist Party of Sweden",20,0,3.65621447563171,13.4475526809692,0,9.79133820533752,3.37696943485547,0.255208423046464
"Sweden",19,560926,0,11810,11320,8.39999961853027,19.1000003814697,26.8999996185303,8.25,0.0799999982118607,0.25,0.109999999403954,0.479999989271164,9.44999980926514,44.5800018310547,10.7399997711182,14.3699998855591,1,1,3.36999988555908,NA,19560926,8,752,1956-09-26,1956,"752.1956-09-26",1181011320,"Agrarian Party",80,"SAP Social Democratic Labour Party",30,0,3.65621447563171,3.09087133407593,1,0.565343141555786,3.37696943485547,0.255208423046464
"Sweden",19,560926,0,11810,11420,8.39999961853027,51.9000015258789,26.8999996185303,8.25,0.0799999982118607,0.180000007152557,0.109999999403954,0.25,9.44999980926514,17.1100006103516,10.7399997711182,46.0499992370605,0,1,3.36999988555908,NA,19560926,9,752,1956-09-26,1956,"752.1956-09-26",1181011420,"Agrarian Party",80,"FP People<U+0092>s Party",40,0,3.65621447563171,2.88078808784485,0,0.775426387786865,3.37696943485547,0.255208423046464
"Sweden",19,560926,0,11810,11620,8.39999961853027,48,26.8999996185303,8.25,0.0799999982118607,0.0299999993294477,0.109999999403954,0.129999995231628,9.44999980926514,23.8099994659424,10.7399997711182,24.4400005340576,0,1,3.36999988555908,NA,19560926,10,752,1956-09-26,1956,"752.1956-09-26",1181011620,"Agrarian Party",80,"Right Party",60,0,3.65621447563171,0.53742903470993,0,3.11878544092178,3.37696943485547,0.255208423046464
"Sweden",19,580601,0,11320,11220,8.39999961853027,17,80.8000030517578,8.25,0.479999989271164,0.0199999995529652,0.46000000834465,0.0299999993294477,46.2200012207031,3.35999989509583,44.5800018310547,5,0,1,3.30999994277954,NA,19580600,1,752,1958-06-01,1958,"752.1958-06-01",1132011220,"SAP Social Democratic Labour Party",30,"SKP Communist Party of Sweden",20,0,0.111115545034409,10.6618280410767,0,10.5507124960423,3.3111690289834,0.272007302950058
"Sweden",19,580601,0,11420,11220,8.39999961853027,63.2999992370605,80.8000030517578,8.25,0.159999996423721,0.0199999995529652,0.25,0.0299999993294477,18.2099990844727,46.2200012207031,23.8099994659424,44.5800018310547,0,0,3.30999994277954,NA,19580600,2,752,1958-06-01,1958,"752.1958-06-01",1142011220,"FP People<U+0092>s Party",40,"SKP Communist Party of Sweden",20,0,5.92264652252197,10.6618280410767,1,4.73918151855469,3.3111690289834,0.272007302950058
"Sweden",19,580601,0,11420,11320,8.39999961853027,46.2999992370605,80.8000030517578,8.25,0.159999996423721,0.479999989271164,0.25,0.46000000834465,18.2099990844727,3.35999989509583,23.8099994659424,5,1,0,3.30999994277954,NA,19580600,3,752,1958-06-01,1958,"752.1958-06-01",1142011320,"FP People<U+0092>s Party",40,"SAP Social Democratic Labour Party",30,0,5.92264652252197,0.111115545034409,0,5.81153097748756,3.3111690289834,0.272007302950058
"Sweden",19,580601,0,11620,11220,8.39999961853027,34.5,80.8000030517578,8.25,0.189999997615814,0.0199999995529652,0.180000007152557,0.0299999993294477,19.5200004577637,3.35999989509583,17.1100006103516,44.5800018310547,1,0,3.30999994277954,NA,19580600,4,752,1958-06-01,1958,"752.1958-06-01",1162011220,"Right Party",60,"SKP Communist Party of Sweden",20,0,0.664663374423981,10.6618280410767,0,9.99716466665268,3.3111690289834,0.272007302950058
"Sweden",19,580601,0,11620,11320,8.39999961853027,97.8000030517578,80.8000030517578,8.25,0.189999997615814,0.479999989271164,0.180000007152557,0.46000000834465,19.5200004577637,18.2099990844727,17.1100006103516,5,0,0,3.30999994277954,NA,19580600,5,752,1958-06-01,1958,"752.1958-06-01",1162011320,"Right Party",60,"SAP Social Democratic Labour Party",30,0,0.664663374423981,0.111115545034409,1,0.553547829389572,3.3111690289834,0.272007302950058
"Sweden",19,580601,0,11620,11420,8.39999961853027,80.8000030517578,80.8000030517578,8.25,0.189999997615814,0.159999996423721,0.180000007152557,0.25,19.5200004577637,46.2200012207031,17.1100006103516,23.8099994659424,0,0,3.30999994277954,NA,19580600,6,752,1958-06-01,1958,"752.1958-06-01",1162011420,"Right Party",60,"FP People<U+0092>s Party",40,0,0.664663374423981,5.92264652252197,1,5.25798314809799,3.3111690289834,0.272007302950058
"Sweden",19,580601,0,11810,11220,8.39999961853027,9.70000076293945,80.8000030517578,8.25,0.140000000596046,0.479999989271164,0.0799999982118607,0.0299999993294477,12.6599998474121,46.2200012207031,9.44999980926514,17.1100006103516,0,0,3.30999994277954,NA,19580600,7,752,1958-06-01,1958,"752.1958-06-01",1181011220,"Agrarian Party",80,"SKP Communist Party of Sweden",20,0,0.927481591701508,10.6618280410767,1,9.73434644937515,3.3111690289834,0.272007302950058
"Sweden",19,580601,0,11810,11320,8.39999961853027,44.2000007629395,80.8000030517578,8.25,0.140000000596046,0.159999996423721,0.0799999982118607,0.46000000834465,12.6599998474121,3.35999989509583,9.44999980926514,23.8099994659424,1,0,3.30999994277954,NA,19580600,8,752,1958-06-01,1958,"752.1958-06-01",1181011320,"Agrarian Party",80,"SAP Social Democratic Labour Party",30,0,0.927481591701508,0.111115545034409,0,0.816366046667099,3.3111690289834,0.272007302950058
"Sweden",19,580601,0,11810,11420,8.39999961853027,53.5999984741211,80.8000030517578,8.25,0.140000000596046,0.0199999995529652,0.0799999982118607,0.25,12.6599998474121,19.5200004577637,9.44999980926514,5,0,0,3.30999994277954,NA,19580600,9,752,1958-06-01,1958,"752.1958-06-01",1181011420,"Agrarian Party",80,"FP People<U+0092>s Party",40,0,0.927481591701508,5.92264652252197,1,4.99516493082047,3.3111690289834,0.272007302950058
"Sweden",19,580601,0,11810,11620,8.39999961853027,36.5999984741211,80.8000030517578,8.25,0.140000000596046,0.189999997615814,0.0799999982118607,0.180000007152557,12.6599998474121,18.2099990844727,9.44999980926514,44.5800018310547,0,0,3.30999994277954,NA,19580600,10,752,1958-06-01,1958,"752.1958-06-01",1181011620,"Agrarian Party",80,"Right Party",60,0,0.927481591701508,0.664663374423981,1,0.262818217277527,3.3111690289834,0.272007302950058
"Sweden",19,600918,0,11320,11220,8.39999961853027,20.8999996185303,70,8.28999996185303,0.490000009536743,0.0199999995529652,0.479999989271164,0.0199999995529652,47.7900009155273,4.48000001907349,46.2200012207031,3.35999989509583,0,1,3.25999999046326,NA,19600918,1,752,1960-09-18,1960,"752.1960-09-18",1132011220,"SAP Social Democratic Labour Party",30,"SKP Communist Party of Sweden",20,0,3.51579022407532,22.6008434295654,0,19.0850532054901,3.2581635937729,0.442377412128107
"Sweden",19,600918,0,11420,11220,8.39999961853027,49.0999984741211,70,8.28999996185303,0.170000001788139,0.490000009536743,0.159999996423721,0.0199999995529652,17.4899997711182,47.7900009155273,18.2099990844727,46.2200012207031,1,0,3.25999999046326,NA,19600918,2,752,1960-09-18,1960,"752.1960-09-18",1142011220,"FP People<U+0092>s Party",40,"SKP Communist Party of Sweden",20,0,6.82573843002319,22.6008434295654,0,15.7751049995422,3.2581635937729,0.442377412128107
"Sweden",19,600918,0,11420,11320,8.39999961853027,70,70,8.28999996185303,0.170000001788139,0.0199999995529652,0.159999996423721,0.479999989271164,17.4899997711182,4.48000001907349,18.2099990844727,3.35999989509583,0,0,3.25999999046326,NA,19600918,3,752,1960-09-18,1960,"752.1960-09-18",1142011320,"FP People<U+0092>s Party",40,"SAP Social Democratic Labour Party",30,0,6.82573843002319,3.51579022407532,1,3.30994820594788,3.2581635937729,0.442377412128107
"Sweden",19,600918,0,11620,11220,8.39999961853027,96.1999969482422,70,8.28999996185303,0.170000001788139,0.170000001788139,0.189999997615814,0.0199999995529652,16.5599994659424,4.48000001907349,19.5200004577637,46.2200012207031,0,0,3.25999999046326,NA,19600918,4,752,1960-09-18,1960,"752.1960-09-18",1162011220,"Right Party",60,"SKP Communist Party of Sweden",20,0,0.311670035123825,22.6008434295654,1,22.2891733944416,3.2581635937729,0.442377412128107
"Sweden",19,600918,0,11620,11320,8.39999961853027,26.2000007629395,70,8.28999996185303,0.170000001788139,0.490000009536743,0.189999997615814,0.479999989271164,16.5599994659424,47.7900009155273,19.5200004577637,3.35999989509583,0,0,3.25999999046326,NA,19600918,5,752,1960-09-18,1960,"752.1960-09-18",1162011320,"Right Party",60,"SAP Social Democratic Labour Party",30,0,0.311670035123825,3.51579022407532,1,3.20412018895149,3.2581635937729,0.442377412128107
"Sweden",19,600918,0,11620,11420,8.39999961853027,75.3000030517578,70,8.28999996185303,0.170000001788139,0.0199999995529652,0.189999997615814,0.159999996423721,16.5599994659424,17.4899997711182,19.5200004577637,18.2099990844727,1,0,3.25999999046326,NA,19600918,6,752,1960-09-18,1960,"752.1960-09-18",1162011420,"Right Party",60,"FP People<U+0092>s Party",40,0,0.311670035123825,6.82573843002319,0,6.51406839489937,3.2581635937729,0.442377412128107
"Sweden",19,600918,0,11810,11220,8.39999961853027,67.4000015258789,70,8.28999996185303,0.150000005960464,0.170000001788139,0.140000000596046,0.0199999995529652,13.6099996566772,17.4899997711182,12.6599998474121,19.5200004577637,0,0,3.25999999046326,NA,19600918,7,752,1960-09-18,1960,"752.1960-09-18",1181011220,"Agrarian Party",80,"SKP Communist Party of Sweden",20,0,2.33242034912109,22.6008434295654,1,20.2684230804443,3.2581635937729,0.442377412128107
"Sweden",19,600918,0,11810,11320,8.39999961853027,46.5,70,8.28999996185303,0.150000005960464,0.170000001788139,0.140000000596046,0.479999989271164,13.6099996566772,16.5599994659424,12.6599998474121,18.2099990844727,0,0,3.25999999046326,NA,19600918,8,752,1960-09-18,1960,"752.1960-09-18",1181011320,"Agrarian Party",80,"SAP Social Democratic Labour Party",30,0,2.33242034912109,3.51579022407532,1,1.18336987495422,3.2581635937729,0.442377412128107
"Sweden",19,600918,0,11810,11420,8.39999961853027,2.59999990463257,70,8.28999996185303,0.150000005960464,0.490000009536743,0.140000000596046,0.159999996423721,13.6099996566772,47.7900009155273,12.6599998474121,46.2200012207031,1,0,3.25999999046326,NA,19600918,9,752,1960-09-18,1960,"752.1960-09-18",1181011420,"Agrarian Party",80,"FP People<U+0092>s Party",40,0,2.33242034912109,6.82573843002319,0,4.4933180809021,3.2581635937729,0.442377412128107
"Sweden",19,600918,0,11810,11620,8.39999961853027,28.7999992370605,70,8.28999996185303,0.150000005960464,0.0199999995529652,0.140000000596046,0.189999997615814,13.6099996566772,4.48000001907349,12.6599998474121,3.35999989509583,0,0,3.25999999046326,NA,19600918,10,752,1960-09-18,1960,"752.1960-09-18",1181011620,"Agrarian Party",80,"Right Party",60,0,2.33242034912109,0.311670035123825,1,2.02075031399727,3.2581635937729,0.442377412128107
"Sweden",19,640920,0,11320,11220,8.39999961853027,16.3999996185303,15.3000001907349,8.31999969482422,0.479999989271164,0.0299999993294477,0.490000009536743,0.0199999995529652,47.2700004577637,5.21999979019165,47.7900009155273,4.48000001907349,0,1,3.42000007629395,NA,19640920,1,752,1964-09-20,1964,"752.1964-09-20",1132011220,"SAP Social Democratic Labour Party",30,"SKP Communist Party of Sweden",20,0,0.11563116312027,0.270027130842209,0,0.154395967721939,3.43427732138293,0.021214793062771
"Sweden",19,640920,0,11420,11220,8.39999961853027,15.3000001907349,15.3000001907349,8.31999969482422,0.180000007152557,0.479999989271164,0.170000001788139,0.0199999995529652,16.9799995422363,5.21999979019165,17.4899997711182,47.7900009155273,1,0,3.42000007629395,NA,19640920,2,752,1964-09-20,1964,"752.1964-09-20",1142011220,"FP People<U+0092>s Party",40,"SKP Communist Party of Sweden",20,0,-0.0468192249536514,0.270027130842209,0,0.31684635579586,3.43427732138293,0.021214793062771
"Sweden",19,640920,0,11420,11320,8.39999961853027,1.09999799728394,15.3000001907349,8.31999969482422,0.180000007152557,0.0299999993294477,0.170000001788139,0.490000009536743,16.9799995422363,47.2700004577637,17.4899997711182,4.48000001907349,0,0,3.42000007629395,NA,19640920,3,752,1964-09-20,1964,"752.1964-09-20",1142011320,"FP People<U+0092>s Party",40,"SAP Social Democratic Labour Party",30,0,-0.0468192249536514,0.11563116312027,1,0.162450388073921,3.43427732138293,0.021214793062771
"Sweden",19,640920,0,11620,11220,8.39999961853027,94,15.3000001907349,8.31999969482422,0.140000000596046,0.479999989271164,0.170000001788139,0.0199999995529652,13.7200002670288,16.9799995422363,16.5599994659424,4.48000001907349,0,0,3.42000007629395,NA,19640920,4,752,1964-09-20,1964,"752.1964-09-20",1162011220,"Right Party",60,"SKP Communist Party of Sweden",20,0,0.320633172988892,0.270027130842209,1,0.0506060421466827,3.43427732138293,0.021214793062771
"Sweden",19,640920,0,11620,11320,8.39999961853027,110.400001525879,15.3000001907349,8.31999969482422,0.140000000596046,0.180000007152557,0.170000001788139,0.490000009536743,13.7200002670288,47.2700004577637,16.5599994659424,17.4899997711182,1,0,3.42000007629395,NA,19640920,5,752,1964-09-20,1964,"752.1964-09-20",1162011320,"Right Party",60,"SAP Social Democratic Labour Party",30,0,0.320633172988892,0.11563116312027,0,0.205002009868622,3.43427732138293,0.021214793062771
"Sweden",19,640920,0,11620,11420,8.39999961853027,109.300003051758,15.3000001907349,8.31999969482422,0.140000000596046,0.0299999993294477,0.170000001788139,0.170000001788139,13.7200002670288,5.21999979019165,16.5599994659424,47.7900009155273,0,0,3.42000007629395,NA,19640920,6,752,1964-09-20,1964,"752.1964-09-20",1162011420,"Right Party",60,"FP People<U+0092>s Party",40,0,0.320633172988892,-0.0468192249536514,1,0.367452397942543,3.43427732138293,0.021214793062771
"Sweden",19,640920,0,11810,11220,8.39999961853027,19.5599994659424,15.3000001907349,8.31999969482422,0.140000000596046,0.140000000596046,0.150000005960464,0.0199999995529652,13.1800003051758,13.7200002670288,13.6099996566772,4.48000001907349,1,0,3.42000007629395,NA,19640920,7,752,1964-09-20,1964,"752.1964-09-20",1181011220,"Agrarian Party",80,"SKP Communist Party of Sweden",20,0,0.669444680213928,0.270027130842209,0,0.399417549371719,3.43427732138293,0.021214793062771
"Sweden",19,640920,0,11810,11320,8.39999961853027,35.9599990844727,15.3000001907349,8.31999969482422,0.140000000596046,0.479999989271164,0.150000005960464,0.490000009536743,13.1800003051758,16.9799995422363,13.6099996566772,16.5599994659424,0,0,3.42000007629395,NA,19640920,8,752,1964-09-20,1964,"752.1964-09-20",1181011320,"Agrarian Party",80,"SAP Social Democratic Labour Party",30,0,0.669444680213928,0.11563116312027,1,0.553813517093658,3.43427732138293,0.021214793062771
"Sweden",19,640920,0,11810,11420,8.39999961853027,74.4400024414062,15.3000001907349,8.31999969482422,0.140000000596046,0.180000007152557,0.150000005960464,0.170000001788139,13.1800003051758,5.21999979019165,13.6099996566772,47.7900009155273,0,0,3.42000007629395,NA,19640920,9,752,1964-09-20,1964,"752.1964-09-20",1181011420,"Agrarian Party",80,"FP People<U+0092>s Party",40,0,0.669444680213928,-0.0468192249536514,1,0.71626390516758,3.43427732138293,0.021214793062771
"Sweden",19,640920,0,11810,11620,8.39999961853027,34.8600006103516,15.3000001907349,8.31999969482422,0.140000000596046,0.0299999993294477,0.150000005960464,0.170000001788139,13.1800003051758,47.2700004577637,13.6099996566772,17.4899997711182,0,0,3.42000007629395,NA,19640920,10,752,1964-09-20,1964,"752.1964-09-20",1181011620,"Agrarian Party",80,"Right Party",60,0,0.669444680213928,0.320633172988892,1,0.348811507225037,3.43427732138293,0.021214793062771
"Sweden",19,680915,0,11320,11220,8.39999961853027,4,31.2999992370605,8.31999969482422,0.540000021457672,0.00999999977648258,0.479999989271164,0.0299999993294477,50.1199989318848,3.00999999046326,47.2700004577637,5.21999979019165,0,1,3.1800000667572,NA,19680916,1,752,1968-09-15,1968,"752.1968-09-15",1132011220,"SAP Social Democratic Labour Party",30,"SKP Communist Party of Sweden",20,0,9.22584915161133,0.912914335727692,0,8.31293481588364,3.18972352736406,0.419617741987457
"Sweden",19,680915,0,11420,11220,8.39999961853027,13,31.2999992370605,8.31999969482422,0.140000000596046,0.00999999977648258,0.180000007152557,0.0299999993294477,14.2600002288818,50.1199989318848,16.9799995422363,47.2700004577637,0,0,3.1800000667572,NA,19680916,2,752,1968-09-15,1968,"752.1968-09-15",1142011220,"FP People<U+0092>s Party",40,"SKP Communist Party of Sweden",20,0,0.387275397777557,0.912914335727692,1,0.525638937950134,3.18972352736406,0.419617741987457
"Sweden",19,680915,0,11420,11320,8.39999961853027,17,31.2999992370605,8.31999969482422,0.140000000596046,0.540000021457672,0.180000007152557,0.479999989271164,14.2600002288818,3.00999999046326,16.9799995422363,5.21999979019165,1,0,3.1800000667572,NA,19680916,3,752,1968-09-15,1968,"752.1968-09-15",1142011320,"FP People<U+0092>s Party",40,"SAP Social Democratic Labour Party",30,0,0.387275397777557,9.22584915161133,0,8.83857375383377,3.18972352736406,0.419617741987457
"Sweden",19,680915,0,11620,11220,8.39999961853027,72.6999969482422,31.2999992370605,8.31999969482422,0.119999997317791,0.00999999977648258,0.140000000596046,0.0299999993294477,12.8599996566772,14.2600002288818,13.7200002670288,47.2700004577637,0,0,3.1800000667572,NA,19680916,4,752,1968-09-15,1968,"752.1968-09-15",1162011220,"Right Party",60,"SKP Communist Party of Sweden",20,0,0.579489231109619,0.912914335727692,1,0.333425104618073,3.18972352736406,0.419617741987457
"Sweden",19,680915,0,11620,11320,8.39999961853027,85.6999969482422,31.2999992370605,8.31999969482422,0.119999997317791,0.140000000596046,0.140000000596046,0.479999989271164,12.8599996566772,50.1199989318848,13.7200002670288,16.9799995422363,0,0,3.1800000667572,NA,19680916,5,752,1968-09-15,1968,"752.1968-09-15",1162011320,"Right Party",60,"SAP Social Democratic Labour Party",30,0,0.579489231109619,9.22584915161133,1,8.64635992050171,3.18972352736406,0.419617741987457
"Sweden",19,680915,0,11620,11420,8.39999961853027,68.6999969482422,31.2999992370605,8.31999969482422,0.119999997317791,0.540000021457672,0.140000000596046,0.180000007152557,12.8599996566772,3.00999999046326,13.7200002670288,5.21999979019165,1,0,3.1800000667572,NA,19680916,6,752,1968-09-15,1968,"752.1968-09-15",1162011420,"Right Party",60,"FP People<U+0092>s Party",40,0,0.579489231109619,0.387275397777557,0,0.192213833332062,3.18972352736406,0.419617741987457
"Sweden",19,680915,0,11810,11220,8.39999961853027,37.4000015258789,31.2999992370605,8.31999969482422,0.159999996423721,0.540000021457672,0.140000000596046,0.0299999993294477,15.6800003051758,14.2600002288818,13.1800003051758,47.2700004577637,0,0,3.1800000667572,NA,19680916,7,752,1968-09-15,1968,"752.1968-09-15",1181011220,"Agrarian Party",80,"SKP Communist Party of Sweden",20,0,0.906748712062836,0.912914335727692,1,0.00616562366485596,3.18972352736406,0.419617741987457
"Sweden",19,680915,0,11810,11320,8.39999961853027,48.2999992370605,31.2999992370605,8.31999969482422,0.159999996423721,0.140000000596046,0.140000000596046,0.479999989271164,15.6800003051758,3.00999999046326,13.1800003051758,5.21999979019165,0,0,3.1800000667572,NA,19680916,8,752,1968-09-15,1968,"752.1968-09-15",1181011320,"Agrarian Party",80,"SAP Social Democratic Labour Party",30,0,0.906748712062836,9.22584915161133,1,8.31910043954849,3.18972352736406,0.419617741987457
"Sweden",19,680915,0,11810,11420,8.39999961853027,35.2999992370605,31.2999992370605,8.31999969482422,0.159999996423721,0.00999999977648258,0.140000000596046,0.180000007152557,15.6800003051758,12.8599996566772,13.1800003051758,13.7200002670288,1,0,3.1800000667572,NA,19680916,9,752,1968-09-15,1968,"752.1968-09-15",1181011420,"Agrarian Party",80,"FP People<U+0092>s Party",40,0,0.906748712062836,0.387275397777557,0,0.519473314285278,3.18972352736406,0.419617741987457
"Sweden",19,680915,0,11810,11620,8.39999961853027,31.2999992370605,31.2999992370605,8.31999969482422,0.159999996423721,0.119999997317791,0.140000000596046,0.140000000596046,15.6800003051758,50.1199989318848,13.1800003051758,16.9799995422363,0,0,3.1800000667572,NA,19680916,10,752,1968-09-15,1968,"752.1968-09-15",1181011620,"Agrarian Party",80,"Right Party",60,0,0.906748712062836,0.579489231109619,1,0.327259480953217,3.18972352736406,0.419617741987457
"Sweden",19,700920,0,11320,11220,4,0.299999207258224,26.6000003814697,11.0699996948242,0.469999998807907,0.0500000007450581,0.540000021457672,0.00999999977648258,45.3400001525879,4.76000022888184,50.1199989318848,3.00999999046326,0,1,3.49000000953674,NA,19700920,1,752,1970-09-20,1970,"752.1970-09-20",1132011220,"SAP Social Democratic Labour Party",30,"SKP Communist Party of Sweden",20,0,3.97073554992676,-0.0691106617450714,0,4.03984621167183,3.48294409313141,0.138031034308161
"Sweden",19,700920,0,11420,11220,4,7.70000076293945,26.6000003814697,11.0699996948242,0.170000001788139,0.469999998807907,0.140000000596046,0.00999999977648258,16.2099990844727,4.76000022888184,14.2600002288818,50.1199989318848,0,0,3.49000000953674,NA,19700920,2,752,1970-09-20,1970,"752.1970-09-20",1142011220,"FP People<U+0092>s Party",40,"SKP Communist Party of Sweden",20,0,3.5240170955658,-0.0691106617450714,1,3.59312775731087,3.48294409313141,0.138031034308161
"Sweden",19,700920,0,11420,11320,4,7.40000200271606,26.6000003814697,11.0699996948242,0.170000001788139,0.0500000007450581,0.140000000596046,0.540000021457672,16.2099990844727,45.3400001525879,14.2600002288818,3.00999999046326,1,0,3.49000000953674,NA,19700920,3,752,1970-09-20,1970,"752.1970-09-20",1142011320,"FP People<U+0092>s Party",40,"SAP Social Democratic Labour Party",30,0,3.5240170955658,3.97073554992676,0,0.446718454360962,3.48294409313141,0.138031034308161
"Sweden",19,700920,0,11620,11220,4,44.2999992370605,26.6000003814697,11.0699996948242,0.119999997317791,0.0500000007450581,0.119999997317791,0.00999999977648258,11.5299997329712,4.76000022888184,12.8599996566772,3.00999999046326,0,0,3.49000000953674,NA,19700920,4,752,1970-09-20,1970,"752.1970-09-20",1162011220,"Right Party",60,"SKP Communist Party of Sweden",20,0,0.308133691549301,-0.0691106617450714,1,0.377244353294373,3.48294409313141,0.138031034308161
"Sweden",19,700920,0,11620,11320,4,52,26.6000003814697,11.0699996948242,0.119999997317791,0.170000001788139,0.119999997317791,0.540000021457672,11.5299997329712,45.3400001525879,12.8599996566772,14.2600002288818,0,0,3.49000000953674,NA,19700920,5,752,1970-09-20,1970,"752.1970-09-20",1162011320,"Right Party",60,"SAP Social Democratic Labour Party",30,0,0.308133691549301,3.97073554992676,1,3.66260185837746,3.48294409313141,0.138031034308161
